run_start_time,steps_exercise,fitbit_distance,calories,fitbit_elev_gain,avg_speed,pace,duration,active_duration,avg_hr,date
17:25:02,1888.0,1.34305,154,48.999344,7.392935779816514,486.9513420944864,20.2,10.9,154.0,2019-08-09
15:43:16,2275.0,1.60064,148,65.0,7.2848343868520855,494.1773290683726,24.6,13.183333333333334,159.0,2019-08-12
16:21:08,2650.0,1.859752,229,48.999344,7.3572606593406595,489.3125535017572,25.166666666666668,15.166666666666666,162.0,2019-08-13
17:24:51,3623.0,2.533225,300,82.998688,7.278220271348762,494.626414945376,56.833333333333336,20.883333333333333,158.0,2019-08-15
15:09:10,2709.0,1.897525,196,60.0,7.408991323210412,485.896101500639,25.433333333333334,15.366666666666667,158.0,2019-08-16
13:10:26,3118.0,2.21302,254,115.0,7.431783582089554,484.40592493515646,31.166666666666668,17.866666666666667,158.0,2019-08-19
17:36:58,2824.0,2.018704,236,56.000656,7.4766814814814815,481.4970396848671,27.65,16.2,148.0,2019-08-20
12:52:13,2730.0,1.978464,217,67.998688,7.699968000000001,467.5344105326152,25.7,15.416666666666666,154.0,2019-08-21
15:21:17,2769.0,2.033859,216,33.999344,7.674939622641509,469.0590645664227,20.666666666666668,15.9,164.0,2019-08-23
13:10:11,2912.0,2.120733,190,57.001312,7.711756363636363,466.8197269528979,24.933333333333334,16.5,148.0,2019-08-26
12:27:31,2884.0,2.047784,234,58.999344,7.51480366972477,479.0544315220746,24.15,16.35,153.0,2019-08-27
12:41:08,2921.0,2.166839,232,82.001312,7.863528629032258,457.809740363728,23.2,16.533333333333335,158.0,2019-08-28
13:37:18,2978.0,2.171382,233,73.999344,7.68630796460177,468.3653083612188,28.966666666666665,16.95,151.0,2019-08-29
12:31:54,2976.0,2.144264,210,78.999344,7.635361424332345,471.4904508026996,25.8,16.85,146.0,2019-08-30
12:54:32,2977.0,2.182485,231,102.001312,7.680299120234603,468.7317438607826,24.483333333333334,17.05,151.0,2019-09-03
13:12:31,2965.0,2.169349,227,81.000656,7.709433761105626,466.96036460707796,23.633333333333333,16.883333333333333,148.0,2019-09-04
16:33:01,2993.0,2.168951,209,77.001312,7.647623506366307,470.73447025774215,24.033333333333335,17.016666666666666,155.0,2019-09-05
